OMNIWeb Plus Browser Results

Listing for omni_min data from 20170907 to 20170908
Selected parameters:
 1 SYM/H, nT

YYYY DOY HR MN    1 
2017 251 15 52  -101
2017 251 15 53  -104
2017 251 15 54  -105
2017 251 15 55  -106
2017 251 15 56  -107
2017 251 15 57  -108
2017 251 15 58  -108
2017 251 15 59  -108
2017 251 16  0  -109
2017 251 16  1  -110
2017 251 16  2  -108
2017 251 16  3  -108
2017 251 16  4  -109
2017 251 16  5  -107
2017 251 16  6  -107
2017 251 16  7  -106
2017 251 16  8  -104
2017 251 16  9  -103
2017 251 16 10  -103
2017 251 16 11  -102
2017 251 16 12  -102
2017 251 16 13  -102
2017 251 16 14   -99
2017 251 16 15   -98
2017 251 16 16   -97
2017 251 16 17   -97
2017 251 16 18   -95
2017 251 16 19   -95
2017 251 16 20   -95
2017 251 16 21   -94
2017 251 16 22   -95
2017 251 16 23   -94
2017 251 16 24   -92
2017 251 16 25   -91
2017 251 16 26   -91
2017 251 16 27   -89
2017 251 16 28   -88
2017 251 16 29   -86
2017 251 16 30   -87
2017 251 16 31   -87
2017 251 16 32   -89
2017 251 16 33   -87
2017 251 16 34   -87
2017 251 16 35   -87
2017 251 16 36   -87
2017 251 16 37   -88
2017 251 16 38   -88
2017 251 16 39   -90
2017 251 16 40   -89
2017 251 16 41   -91
2017 251 16 42   -93
2017 251 16 43   -94
2017 251 16 44   -95
2017 251 16 45   -96
2017 251 16 46   -98
2017 251 16 47   -97
2017 251 16 48   -98
2017 251 16 49   -99
2017 251 16 50   -99
2017 251 16 51  -101
2017 251 16 52  -102
2017 251 16 53  -103
2017 251 16 54  -103
2017 251 16 55  -105
2017 251 16 56  -106
2017 251 16 57  -106
2017 251 16 58  -106
2017 251 16 59  -108
2017 251 17  0  -108
2017 251 17  1  -109
2017 251 17  2  -109
2017 251 17  3  -110
2017 251 17  4  -110
2017 251 17  5  -111
2017 251 17  6  -111
2017 251 17  7  -112
2017 251 17  8  -112
2017 251 17  9  -111
2017 251 17 10  -109
2017 251 17 11  -109
2017 251 17 12  -108
2017 251 17 13  -108
2017 251 17 14  -108
2017 251 17 15  -108
2017 251 17 16  -106
2017 251 17 17  -105
2017 251 17 18  -104
2017 251 17 19  -103
2017 251 17 20  -103
2017 251 17 21  -104
2017 251 17 22  -105
2017 251 17 23  -105
2017 251 17 24  -105
2017 251 17 25  -104
2017 251 17 26  -104
2017 251 17 27  -105
2017 251 17 28  -105
2017 251 17 29  -106
2017 251 17 30  -106
2017 251 17 31  -106
2017 251 17 32  -105
2017 251 17 33  -105
2017 251 17 34  -105
2017 251 17 35  -104
2017 251 17 36  -104
2017 251 17 37  -104
2017 251 17 38  -104
2017 251 17 39  -105
2017 251 17 40  -105
2017 251 17 41  -106
2017 251 17 42  -107
2017 251 17 43  -107
2017 251 17 44  -107
2017 251 17 45  -107
2017 251 17 46  -107
2017 251 17 47  -107
2017 251 17 48  -107
2017 251 17 49  -106
2017 251 17 50  -107
2017 251 17 51  -107
2017 251 17 52  -109
2017 251 17 53  -109
2017 251 17 54  -107
2017 251 17 55  -106
2017 251 17 56  -106
2017 251 17 57  -107
2017 251 17 58  -105
2017 251 17 59  -105
2017 251 18  0  -105
2017 251 18  1  -104
2017 251 18  2  -102
2017 251 18  3  -100
2017 251 18  4  -100
2017 251 18  5  -101
2017 251 18  6  -103
2017 251 18  7  -104
2017 251 18  8  -105
2017 251 18  9  -105
2017 251 18 10  -105
2017 251 18 11  -106
2017 251 18 12  -107
2017 251 18 13  -108
2017 251 18 14  -108
2017 251 18 15  -108
2017 251 18 16  -105
2017 251 18 17  -102
2017 251 18 18  -100
2017 251 18 19   -98
2017 251 18 20   -97
2017 251 18 21   -96
2017 251 18 22   -95
2017 251 18 23   -95
2017 251 18 24   -94
2017 251 18 25   -92
2017 251 18 26   -92
2017 251 18 27   -92
2017 251 18 28   -93
2017 251 18 29   -95
2017 251 18 30   -97
2017 251 18 31   -98
2017 251 18 32   -97
2017 251 18 33   -97
2017 251 18 34   -97
2017 251 18 35   -97
2017 251 18 36   -95
2017 251 18 37   -95
2017 251 18 38   -96
2017 251 18 39   -96
2017 251 18 40   -94
2017 251 18 41   -94
2017 251 18 42   -93
2017 251 18 43   -93
2017 251 18 44   -93
2017 251 18 45   -93
2017 251 18 46   -93
2017 251 18 47   -93
2017 251 18 48   -93
2017 251 18 49   -94
2017 251 18 50   -95
2017 251 18 51   -94
2017 251 18 52   -94
2017 251 18 53   -95
2017 251 18 54   -96
2017 251 18 55   -96
2017 251 18 56   -96
2017 251 18 57   -97
2017 251 18 58   -96
2017 251 18 59   -96
2017 251 19  0   -96
2017 251 19  1   -96
2017 251 19  2   -95
2017 251 19  3   -94
2017 251 19  4   -95
2017 251 19  5   -95
2017 251 19  6   -95
2017 251 19  7   -93
2017 251 19  8   -93
2017 251 19  9   -93
2017 251 19 10   -93
2017 251 19 11   -94
2017 251 19 12   -94
2017 251 19 13   -93
2017 251 19 14   -94
2017 251 19 15   -94
2017 251 19 16   -94
2017 251 19 17   -93
2017 251 19 18   -93
2017 251 19 19   -92
2017 251 19 20   -92
2017 251 19 21   -91
2017 251 19 22   -91
2017 251 19 23   -90
2017 251 19 24   -90
2017 251 19 25   -90
2017 251 19 26   -90
2017 251 19 27   -90
2017 251 19 28   -92
2017 251 19 29   -93
2017 251 19 30   -93
2017 251 19 31   -93
2017 251 19 32   -93
2017 251 19 33   -94
2017 251 19 34   -94
2017 251 19 35   -94
2017 251 19 36   -93
2017 251 19 37   -93
2017 251 19 38   -93
2017 251 19 39   -93
2017 251 19 40   -92
2017 251 19 41   -92
2017 251 19 42   -92
2017 251 19 43   -93
2017 251 19 44   -93
2017 251 19 45   -93
2017 251 19 46   -94
2017 251 19 47   -94
2017 251 19 48   -94
2017 251 19 49   -94
2017 251 19 50   -93
2017 251 19 51   -94
2017 251 19 52   -94
2017 251 19 53   -94
2017 251 19 54   -93
2017 251 19 55   -93
2017 251 19 56   -93
2017 251 19 57   -94
2017 251 19 58   -93
2017 251 19 59   -93
2017 251 20  0   -93
2017 251 20  1   -93
2017 251 20  2   -94
2017 251 20  3   -94
2017 251 20  4   -94
2017 251 20  5   -94
2017 251 20  6   -95
2017 251 20  7   -95
2017 251 20  8   -95
2017 251 20  9   -94
2017 251 20 10   -94
2017 251 20 11   -94
2017 251 20 12   -94
2017 251 20 13   -93
2017 251 20 14   -92
2017 251 20 15   -93
2017 251 20 16   -94
2017 251 20 17   -95
2017 251 20 18   -95
2017 251 20 19   -95
2017 251 20 20   -96
2017 251 20 21   -97
2017 251 20 22   -98
2017 251 20 23   -98
2017 251 20 24   -98
2017 251 20 25   -97
2017 251 20 26   -97
2017 251 20 27   -97
2017 251 20 28   -97
2017 251 20 29   -98
2017 251 20 30   -99
2017 251 20 31  -101
2017 251 20 32  -102
2017 251 20 33  -104
2017 251 20 34  -104
2017 251 20 35  -103
2017 251 20 36  -101
2017 251 20 37  -100
2017 251 20 38  -100
2017 251 20 39  -100
2017 251 20 40  -100
2017 251 20 41  -100
2017 251 20 42  -100
2017 251 20 43   -99
2017 251 20 44   -99
2017 251 20 45   -98
2017 251 20 46   -96
2017 251 20 47   -95
2017 251 20 48   -94
2017 251 20 49   -95
2017 251 20 50   -95
2017 251 20 51   -96
2017 251 20 52   -96
2017 251 20 53   -96
2017 251 20 54   -97
2017 251 20 55   -97
2017 251 20 56   -97
2017 251 20 57   -96
2017 251 20 58   -97
2017 251 20 59   -97
2017 251 21  0   -96
2017 251 21  1   -96
2017 251 21  2   -94
2017 251 21  3   -94
2017 251 21  4   -93
2017 251 21  5   -92
2017 251 21  6   -91
2017 251 21  7   -90
2017 251 21  8   -89
2017 251 21  9   -90
2017 251 21 10   -88
2017 251 21 11   -88
2017 251 21 12   -89
2017 251 21 13   -89
2017 251 21 14   -89
2017 251 21 15   -88
2017 251 21 16   -88
2017 251 21 17   -87
2017 251 21 18   -87
2017 251 21 19   -88
2017 251 21 20   -88
2017 251 21 21   -88
2017 251 21 22   -87
2017 251 21 23   -86
2017 251 21 24   -85
2017 251 21 25   -85
2017 251 21 26   -84
2017 251 21 27   -83
2017 251 21 28   -84
2017 251 21 29   -84
2017 251 21 30   -84
2017 251 21 31   -86
2017 251 21 32   -86
2017 251 21 33   -86
2017 251 21 34   -86
2017 251 21 35   -87
2017 251 21 36   -88
2017 251 21 37   -88
2017 251 21 38   -87
2017 251 21 39   -87
2017 251 21 40   -87
2017 251 21 41   -87
2017 251 21 42   -88
2017 251 21 43   -89
2017 251 21 44   -90
2017 251 21 45   -91
2017 251 21 46   -92
2017 251 21 47   -93
2017 251 21 48   -93
2017 251 21 49   -94
2017 251 21 50   -94
2017 251 21 51   -94
2017 251 21 52   -94
2017 251 21 53   -93
2017 251 21 54   -93
2017 251 21 55   -93
2017 251 21 56   -93
2017 251 21 57   -93
2017 251 21 58   -93
2017 251 21 59   -92
2017 251 22  0   -92
2017 251 22  1   -93
2017 251 22  2   -93
2017 251 22  3   -94
2017 251 22  4   -94
2017 251 22  5   -94
2017 251 22  6   -94
2017 251 22  7   -94
2017 251 22  8   -94
2017 251 22  9   -94
2017 251 22 10   -94
2017 251 22 11   -94
2017 251 22 12   -94
2017 251 22 13   -94
2017 251 22 14   -94
2017 251 22 15   -94
2017 251 22 16   -94
2017 251 22 17   -93
2017 251 22 18   -93
2017 251 22 19   -92
2017 251 22 20   -92
2017 251 22 21   -91
2017 251 22 22   -91
2017 251 22 23   -90
2017 251 22 24   -90
2017 251 22 25   -90
2017 251 22 26   -89
2017 251 22 27   -89
2017 251 22 28   -89
2017 251 22 29   -89
2017 251 22 30   -90
2017 251 22 31   -90
2017 251 22 32   -90
2017 251 22 33   -90
2017 251 22 34   -90
2017 251 22 35   -90
2017 251 22 36   -90
2017 251 22 37   -90
2017 251 22 38   -90
2017 251 22 39   -90
2017 251 22 40   -90
2017 251 22 41   -90
2017 251 22 42   -90
2017 251 22 43   -90
2017 251 22 44   -90
2017 251 22 45   -90
2017 251 22 46   -90
2017 251 22 47   -88
2017 251 22 48   -87
2017 251 22 49   -86
2017 251 22 50   -84
2017 251 22 51   -83
2017 251 22 52   -81
2017 251 22 53   -80
2017 251 22 54   -79
2017 251 22 55   -78
2017 251 22 56   -78
2017 251 22 57   -78
2017 251 22 58   -78
2017 251 22 59   -77
2017 251 23  0   -76
2017 251 23  1   -76
2017 251 23  2   -75
2017 251 23  3   -74
2017 251 23  4   -74
2017 251 23  5   -73
2017 251 23  6   -73
2017 251 23  7   -72
2017 251 23  8   -72
2017 251 23  9   -72
2017 251 23 10   -71
2017 251 23 11   -71
2017 251 23 12   -71
2017 251 23 13   -72
2017 251 23 14   -72
2017 251 23 15   -72
2017 251 23 16   -73
2017 251 23 17   -73
2017 251 23 18   -73
2017 251 23 19   -73
2017 251 23 20   -74
2017 251 23 21   -74
2017 251 23 22   -74
2017 251 23 23   -73
2017 251 23 24   -73
2017 251 23 25   -74
2017 251 23 26   -74
2017 251 23 27   -74
2017 251 23 28   -74
2017 251 23 29   -74
2017 251 23 30   -75
2017 251 23 31   -75
2017 251 23 32   -75
2017 251 23 33   -76
2017 251 23 34   -75
2017 251 23 35   -75
2017 251 23 36   -75
2017 251 23 37   -75
2017 251 23 38   -75
2017 251 23 39   -75
2017 251 23 40   -75
2017 251 23 41   -75
2017 251 23 42   -75
2017 251 23 43   -75
2017 251 23 44   -75
2017 251 23 45   -75
2017 251 23 46   -75
2017 251 23 47   -76
2017 251 23 48   -76
2017 251 23 49   -76
2017 251 23 50   -76
2017 251 23 51   -76
2017 251 23 52   -75
2017 251 23 53   -75
2017 251 23 54   -75
2017 251 23 55   -75
2017 251 23 56   -75
2017 251 23 57   -75
2017 251 23 58   -75
2017 251 23 59   -74
If you have any questions about OMNIWeb Plus Interface,contact:
Dr. Natalia Papitashvili, Code 672, Greenbelt, MD 20771.
Last Update: May 13, 2026, NEP.
