OMNIWeb Plus Browser Results

Listing for omni_min data from 20240509 to 20240511
Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Proton Density, n/cc
 4 Flow pressure, nPa
 5 SYM/H, nT

YYYY DOY HR MN      1       2      3     4     5 
2024 131 11 32   -2.91 99999.9 999.99 99.99    -7
2024 131 11 33   -2.29 99999.9 999.99 99.99    -8
2024 131 11 34   -2.57   422.0   4.15  1.48    -8
2024 131 11 35   -2.83   422.0   4.15  1.48    -8
2024 131 11 36   -2.63   422.0   4.15  1.48    -8
2024 131 11 37   -3.16 99999.9 999.99 99.99    -8
2024 131 11 38   -2.94   421.9   3.33  1.19    -8
2024 131 11 39   -3.09   421.9   3.33  1.19    -9
2024 131 11 40   -3.18   421.9   3.33  1.19    -9
2024 131 11 41   -3.26 99999.9 999.99 99.99    -9
2024 131 11 42   -3.05 99999.9 999.99 99.99    -9
2024 131 11 43   -3.26   425.1   3.11  1.12   -10
2024 131 11 44   -3.19   424.6   3.26  1.18    -9
2024 131 11 45   -3.41   423.3   3.46  1.24    -9
2024 131 11 46   -3.10   423.3   3.07  1.10    -9
2024 131 11 47   -2.60 99999.9 999.99 99.99    -9
2024 131 11 48   -2.93 99999.9 999.99 99.99    -9
2024 131 11 49   -3.29 99999.9 999.99 99.99    -9
2024 131 11 50   -2.67 99999.9 999.99 99.99    -9
2024 131 11 51   -2.96   420.5   3.11  1.10    -9
2024 131 11 52   -3.35   425.0   3.02  1.09    -9
2024 131 11 53   -2.72   417.3   3.35  1.17    -9
2024 131 11 54   -3.04   414.4   3.46  1.19    -9
2024 131 11 55   -2.91 99999.9 999.99 99.99    -9
2024 131 11 56   -3.14   411.0   3.37  1.14    -9
2024 131 11 57   -3.07   411.0   3.37  1.14    -9
2024 131 11 58   -3.10   424.6   3.02  1.09    -9
2024 131 11 59   -2.94   424.6   3.02  1.09    -9
2024 131 12  0   -3.10   424.6   3.02  1.09    -9
2024 131 12  1   -3.00 99999.9 999.99 99.99    -9
2024 131 12  2   -3.09 99999.9 999.99 99.99    -9
2024 131 12  3   -2.65 99999.9 999.99 99.99    -9
2024 131 12  4   -3.03   425.7   2.85  1.03    -9
2024 131 12  5   -2.52   425.8   2.99  1.08    -9
2024 131 12  6   -3.24   426.1   3.94  1.43    -8
2024 131 12  7   -3.48   426.1   3.94  1.43    -8
2024 131 12  8   -3.42 99999.9 999.99 99.99    -8
2024 131 12  9   -2.89 99999.9 999.99 99.99    -8
2024 131 12 10 9999.99 99999.9 999.99 99.99    -8
2024 131 12 11   -3.03 99999.9 999.99 99.99    -9
2024 131 12 12   -2.17 99999.9 999.99 99.99    -9
2024 131 12 13   -2.83   430.5   2.44  0.90    -9
2024 131 12 14   -2.58   430.5   2.44  0.90    -9
2024 131 12 15   -2.00   430.5   2.44  0.90    -9
2024 131 12 16   -3.41 99999.9 999.99 99.99    -9
2024 131 12 17   -3.42   420.5   3.02  1.07    -9
2024 131 12 18   -3.26   420.5   3.02  1.07    -9
2024 131 12 19   -3.34   432.0   2.30  0.86    -9
2024 131 12 20   -3.25   435.6   2.07  0.79   -10
2024 131 12 21   -3.43   434.9   2.09  0.79   -10
2024 131 12 22   -2.91   430.8   2.21  0.82   -10
2024 131 12 23   -2.81   430.8   2.21  0.82    -9
2024 131 12 24   -2.05   432.2   2.85  1.06    -9
2024 131 12 25   -2.42   429.1   3.16  1.16    -9
2024 131 12 26   -1.94   423.0   3.78  1.35    -9
2024 131 12 27   -2.49   417.6   3.19  1.11    -9
2024 131 12 28   -2.87   422.2   2.87  1.02    -9
2024 131 12 29   -2.78   414.7   3.26  1.12    -9
2024 131 12 30   -2.97   411.4   3.33  1.13    -9
2024 131 12 31   -3.32   415.3   3.01  1.04    -9
2024 131 12 32   -2.81   418.9   2.71  0.95    -9
2024 131 12 33   -3.13   428.8   3.12  1.15    -9
2024 131 12 34   -2.87   437.6   3.54  1.36   -10
2024 131 12 35   -2.96 99999.9 999.99 99.99   -10
2024 131 12 36   -3.05   411.1   2.81  0.95   -10
2024 131 12 37   -3.21   410.0   2.95  0.99    -9
2024 131 12 38   -3.36   411.4   2.75  0.93    -9
2024 131 12 39   -3.11   411.4   2.75  0.93    -9
2024 131 12 40   -3.37   410.0   2.68  0.90    -9
2024 131 12 41   -3.18   410.0   2.68  0.90    -9
2024 131 12 42   -3.42   410.3   2.93  0.99    -9
2024 131 12 43   -3.43   408.4   2.84  0.95    -9
2024 131 12 44   -3.43   407.8   2.81  0.93    -9
2024 131 12 45   -3.62 99999.9 999.99 99.99    -9
2024 131 12 46   -3.00 99999.9 999.99 99.99    -9
2024 131 12 47   -3.42 99999.9 999.99 99.99    -9
2024 131 12 48   -3.19 99999.9 999.99 99.99   -10
2024 131 12 49   -3.10 99999.9 999.99 99.99    -9
2024 131 12 50   -3.11 99999.9 999.99 99.99    -9
2024 131 12 51   -3.17 99999.9 999.99 99.99    -9
2024 131 12 52   -2.92 99999.9 999.99 99.99    -9
2024 131 12 53   -2.77 99999.9 999.99 99.99    -9
2024 131 12 54   -2.84 99999.9 999.99 99.99    -9
2024 131 12 55   -2.72 99999.9 999.99 99.99    -9
2024 131 12 56 9999.99 99999.9 999.99 99.99    -9
2024 131 12 57 9999.99 99999.9 999.99 99.99    -9
2024 131 12 58   -2.76 99999.9 999.99 99.99    -9
2024 131 12 59 9999.99 99999.9 999.99 99.99    -9
2024 131 13  0   -2.78 99999.9 999.99 99.99    -8
2024 131 13  1   -2.78 99999.9 999.99 99.99    -8
2024 131 13  2   -2.82 99999.9 999.99 99.99    -8
2024 131 13  3 9999.99 99999.9 999.99 99.99    -8
2024 131 13  4 9999.99 99999.9 999.99 99.99    -8
2024 131 13  5   -2.78 99999.9 999.99 99.99    -7
2024 131 13  6   -2.71 99999.9 999.99 99.99    -7
2024 131 13  7   -2.79 99999.9 999.99 99.99    -6
2024 131 13  8 9999.99 99999.9 999.99 99.99    -6
2024 131 13  9 9999.99 99999.9 999.99 99.99    -6
2024 131 13 10   -2.35 99999.9 999.99 99.99    -6
2024 131 13 11   -2.27   405.0   2.80  0.92    -6
2024 131 13 12   -2.63   405.0   2.80  0.92    -6
2024 131 13 13   -2.04 99999.9 999.99 99.99    -6
2024 131 13 14   -2.02 99999.9 999.99 99.99    -6
2024 131 13 15 9999.99 99999.9 999.99 99.99    -5
2024 131 13 16   -2.04 99999.9 999.99 99.99    -5
2024 131 13 17   -2.07   405.0   3.12  1.02    -5
2024 131 13 18 9999.99   405.0   3.12  1.02    -5
2024 131 13 19 9999.99 99999.9 999.99 99.99    -5
2024 131 13 20 9999.99 99999.9 999.99 99.99    -5
2024 131 13 21 9999.99 99999.9 999.99 99.99    -5
2024 131 13 22   -1.91 99999.9 999.99 99.99    -5
2024 131 13 23   -1.91 99999.9 999.99 99.99    -5
2024 131 13 24 9999.99 99999.9 999.99 99.99    -5
2024 131 13 25   -2.29   407.8   3.45  1.15    -5
2024 131 13 26   -2.51   407.8   3.45  1.15    -5
2024 131 13 27   -2.24 99999.9 999.99 99.99    -5
2024 131 13 28   -2.26 99999.9 999.99 99.99    -4
2024 131 13 29   -2.20 99999.9 999.99 99.99    -4
2024 131 13 30   -1.83 99999.9 999.99 99.99    -4
2024 131 13 31   -1.70 99999.9 999.99 99.99    -4
2024 131 13 32   -1.71 99999.9 999.99 99.99    -4
2024 131 13 33   -1.78 99999.9 999.99 99.99    -3
2024 131 13 34   -1.84 99999.9 999.99 99.99    -3
2024 131 13 35   -1.88 99999.9 999.99 99.99    -3
2024 131 13 36   -1.99   402.8   3.12  1.01    -3
2024 131 13 37   -1.80   402.8   3.12  1.01    -3
2024 131 13 38   -1.66 99999.9 999.99 99.99    -3
2024 131 13 39   -0.91   405.4   3.20  1.05    -3
2024 131 13 40   -0.81   405.4   3.20  1.05    -3
2024 131 13 41   -0.69   405.4   3.20  1.05    -2
2024 131 13 42   -0.69   400.6   3.31  1.06    -2
2024 131 13 43   -0.68   400.6   3.31  1.06    -2
2024 131 13 44   -0.43   400.6   3.31  1.06    -2
2024 131 13 45   -0.39 99999.9 999.99 99.99    -2
2024 131 13 46   -0.44 99999.9 999.99 99.99    -2
2024 131 13 47   -0.50 99999.9 999.99 99.99    -1
2024 131 13 48   -0.53   401.1   3.23  1.04    -2
2024 131 13 49   -0.90   400.8   3.19  1.02    -1
2024 131 13 50   -0.82   400.1   3.17  1.01    -1
2024 131 13 51   -0.84   400.1   3.17  1.01     0
2024 131 13 52   -1.15 99999.9 999.99 99.99     1
2024 131 13 53   -0.21 99999.9 999.99 99.99     1
2024 131 13 54   -0.37   406.0   3.10  1.02     2
2024 131 13 55   -0.09   406.0   3.10  1.02     3
2024 131 13 56   -0.58 99999.9 999.99 99.99     3
2024 131 13 57   -0.19   407.8   3.41  1.13     3
2024 131 13 58   -0.48   407.8   3.41  1.13     3
2024 131 13 59    0.09   413.3   2.97  1.01     3
2024 131 14  0    0.24   405.5   2.94  0.97     3
2024 131 14  1    0.29   411.0   2.99  1.01     3
2024 131 14  2    1.13   403.3   3.10  1.01     3
2024 131 14  3    0.98   401.4   3.11  1.00     4
2024 131 14  4    1.82 99999.9 999.99 99.99     3
2024 131 14  5    1.54   411.5   3.31  1.12     3
2024 131 14  6    1.52   411.9   3.31  1.12     3
2024 131 14  7   -0.00   413.6   3.30  1.13     4
2024 131 14  8    0.14   405.5   3.20  1.05     4
2024 131 14  9 9999.99   405.1   3.19  1.05     4
2024 131 14 10   -0.70   408.2   3.55  1.18     4
2024 131 14 11    1.92   408.2   3.55  1.18     4
2024 131 14 12    1.78 99999.9 999.99 99.99     4
2024 131 14 13    1.63 99999.9 999.99 99.99     4
2024 131 14 14    1.12   410.2   3.83  1.29     4
2024 131 14 15    1.50   410.2   3.83  1.29     4
2024 131 14 16    0.45   409.9   3.62  1.22     4
2024 131 14 17    0.21   409.9   3.59  1.21     4
2024 131 14 18    0.89 99999.9 999.99 99.99     4
2024 131 14 19    0.74 99999.9 999.99 99.99     4
2024 131 14 20    1.12 99999.9 999.99 99.99     4
2024 131 14 21    1.10 99999.9 999.99 99.99     4
2024 131 14 22    1.26 99999.9 999.99 99.99     4
2024 131 14 23    1.09 99999.9 999.99 99.99     4
2024 131 14 24    0.80 99999.9 999.99 99.99     5
2024 131 14 25    0.86 99999.9 999.99 99.99     4
2024 131 14 26    0.59 99999.9 999.99 99.99     3
2024 131 14 27    0.43 99999.9 999.99 99.99     4
2024 131 14 28    0.44   408.4   3.58  1.19     3
2024 131 14 29    0.58   408.4   3.58  1.19     3
2024 131 14 30    0.39 99999.9 999.99 99.99     3
2024 131 14 31    0.80   410.2   3.84  1.29     3
2024 131 14 32    0.35   410.2   3.84  1.29     3
2024 131 14 33    0.65 99999.9 999.99 99.99     4
2024 131 14 34    0.66   407.1   3.47  1.15     4
2024 131 14 35    0.61   407.1   3.47  1.15     4
2024 131 14 36    1.27   407.1   3.47  1.15     4
2024 131 14 37    2.22 99999.9 999.99 99.99     4
2024 131 14 38    0.80 99999.9 999.99 99.99     3
2024 131 14 39    0.96   429.9   3.82  1.41     4
2024 131 14 40    0.68   429.9   3.82  1.41     3
2024 131 14 41    0.15   429.9   3.82  1.41     3
2024 131 14 42    0.49 99999.9 999.99 99.99     3
2024 131 14 43    0.08 99999.9 999.99 99.99     3
2024 131 14 44 9999.99 99999.9 999.99 99.99     3
2024 131 14 45   -0.07 99999.9 999.99 99.99     3
2024 131 14 46 9999.99 99999.9 999.99 99.99     4
2024 131 14 47   -1.52 99999.9 999.99 99.99     4
2024 131 14 48    0.26 99999.9 999.99 99.99     5
2024 131 14 49   -0.17 99999.9 999.99 99.99     6
2024 131 14 50    0.86   415.6   3.09  1.07     6
2024 131 14 51    0.30   415.6   3.09  1.07     6
2024 131 14 52    0.28   423.3   5.20  1.86     8
2024 131 14 53    1.07   423.3   5.19  1.86    10
2024 131 14 54    0.89   411.0   3.34  1.13    10
2024 131 14 55    1.07   410.8   3.32  1.12    12
2024 131 14 56   -1.28 99999.9 999.99 99.99    13
2024 131 14 57   -1.22 99999.9 999.99 99.99    14
2024 131 14 58   -0.54   439.1   5.87  2.26    15
2024 131 14 59   -0.90   449.2   8.42  3.40    16
2024 131 15  0   -0.88   441.2   5.74  2.23    16
2024 131 15  1   -0.80   418.1   3.76  1.31    17
2024 131 15  2   -0.49   411.7   3.50  1.19    17
2024 131 15  3   -1.59   446.6   4.93  1.97    17
2024 131 15  4   -0.93   449.4   6.31  2.55    16
2024 131 15  5   -1.19   457.2  12.31  5.15    17
2024 131 15  6   -2.22   448.1   5.42  2.18    17
2024 131 15  7    0.42   444.9   5.11  2.02    17
2024 131 15  8   -0.21   430.5   4.04  1.50    17
2024 131 15  9   -0.25   439.5   5.09  1.97    17
2024 131 15 10   -0.35   437.6   6.82  2.61    16
2024 131 15 11    0.34   441.1   8.04  3.13    16
2024 131 15 12    0.31 99999.9 999.99 99.99    15
2024 131 15 13    0.48   450.9  13.36  5.43    15
2024 131 15 14   -0.05   445.1   9.52  3.77    14
2024 131 15 15   -0.39   442.8   7.94  3.11    14
2024 131 15 16   -1.39   446.6   8.42  3.36    15
2024 131 15 17   -1.57   451.6  10.80  4.41    14
2024 131 15 18   -0.48   454.6  11.48  4.74    14
2024 131 15 19   -0.63   456.5  13.72  5.72    13
2024 131 15 20   -1.19   456.2  12.30  5.12    14
2024 131 15 21   -0.64   440.8   6.91  2.69    15
2024 131 15 22   -0.95   448.7   9.40  3.79    14
2024 131 15 23   -0.27   449.6   7.78  3.15    13
2024 131 15 24   -1.20   457.6  13.92  5.83    13
2024 131 15 25   -0.72   456.5  11.63  4.85    12
2024 131 15 26    0.49   455.0   8.89  3.68    12
2024 131 15 27    0.20   457.3  13.47  5.63    12
2024 131 15 28    0.62   454.1  14.00  5.77    11
2024 131 15 29    0.28   453.6  14.09  5.80    11
2024 131 15 30   -0.23 99999.9 999.99 99.99    11
2024 131 15 31   -1.54   455.5  13.15  5.46    12
2024 131 15 32   -0.68   455.4  12.92  5.36    12
2024 131 15 33    0.08   455.5  11.50  4.77    13
2024 131 15 34   -1.17   452.5  13.11  5.37    13
2024 131 15 35   -1.08   456.7  12.83  5.35    12
2024 131 15 36    1.93   453.9  14.30  5.89    11
2024 131 15 37    2.44   452.0  14.90  6.09    11
2024 131 15 38    2.45 99999.9 999.99 99.99    11
2024 131 15 39    1.85 99999.9 999.99 99.99    11
2024 131 15 40    2.37 99999.9 999.99 99.99    12
2024 131 15 41    2.24 99999.9 999.99 99.99    12
2024 131 15 42    1.80 99999.9 999.99 99.99    12
2024 131 15 43    2.08 99999.9 999.99 99.99    11
2024 131 15 44    1.95   452.6  15.03  6.16    12
2024 131 15 45    1.81   452.6  15.03  6.16    13
2024 131 15 46    2.04 99999.9 999.99 99.99    13
2024 131 15 47    1.83 99999.9 999.99 99.99    13
2024 131 15 48    1.92   448.8  15.00  6.04    12
2024 131 15 49    1.92   449.1  14.98  6.04    12
2024 131 15 50    1.81   448.9  13.86  5.59    12
2024 131 15 51    2.32   449.0  14.81  5.97    12
2024 131 15 52    2.15   448.9  15.11  6.09    13
2024 131 15 53    1.84 99999.9 999.99 99.99    14
2024 131 15 54    2.16 99999.9 999.99 99.99    14
2024 131 15 55    1.71 99999.9 999.99 99.99    13
2024 131 15 56    1.65   454.0  15.36  6.33    14
2024 131 15 57    1.83   454.0  15.36  6.33    15
2024 131 15 58    1.58   450.0  15.15  6.14    15
2024 131 15 59    2.26   449.6  15.19  6.14    14
2024 131 16  0    1.71   449.0  15.78  6.36    14
2024 131 16  1    1.54   449.0  15.78  6.36    14
2024 131 16  2    1.93   447.4  15.83  6.34    14
2024 131 16  3    1.81   449.6  15.51  6.27    14
2024 131 16  4    1.35   449.9  14.83  6.00    15
2024 131 16  5    1.71   450.1  14.97  6.07    15
2024 131 16  6    1.36   449.5  14.95  6.04    14
2024 131 16  7    1.96 99999.9 999.99 99.99    14
2024 131 16  8    1.62   448.0  16.08  6.45    14
2024 131 16  9    1.43   446.4  16.24  6.47    13
2024 131 16 10    1.06   444.5  16.44  6.50    13
2024 131 16 11    1.63   449.7  13.33  5.39    13
2024 131 16 12    1.83   449.7  13.33  5.39    13
2024 131 16 13    1.82   448.7  16.48  6.64    13
2024 131 16 14    2.32   449.8  16.09  6.51    13
2024 131 16 15    2.20   450.3  15.89  6.44    12
2024 131 16 16    2.28 99999.9 999.99 99.99    11
2024 131 16 17    2.72   453.1  16.47  6.76    11
2024 131 16 18    2.46   453.1  16.47  6.76    10
2024 131 16 19    2.58   447.1  15.56  6.22     9
2024 131 16 20    2.25   446.5  14.62  5.83     9
2024 131 16 21    2.17   446.9  13.81  5.52     9
2024 131 16 22    2.00   449.5  16.48  6.66     9
2024 131 16 23    1.64   449.5  16.51  6.67     9
2024 131 16 24    1.93   448.8  17.02  6.86     8
2024 131 16 25    2.17   448.8  17.02  6.86     8
2024 131 16 26    2.30   445.3  14.78  5.86     8
2024 131 16 27    2.41   445.6  15.16  6.02     8
2024 131 16 28    2.62   446.3  16.26  6.48     8
2024 131 16 29    2.25 99999.9 999.99 99.99     8
2024 131 16 30    1.86 99999.9 999.99 99.99     8
2024 131 16 31    2.31 99999.9 999.99 99.99     8
2024 131 16 32    2.28 99999.9 999.99 99.99     8
2024 131 16 33    2.29   445.7  14.84  5.90     9
2024 131 16 34    2.37   446.8  15.65  6.25     9
2024 131 16 35    2.13   448.8  17.04  6.86    10
2024 131 16 36    2.09 99999.9 999.99 99.99    11
2024 131 16 37    2.14 99999.9 999.99 99.99    10
2024 131 16 38    2.60 99999.9 999.99 99.99    11
2024 131 16 39    2.93 99999.9 999.99 99.99    11
2024 131 16 40    2.82 99999.9 999.99 99.99    13
2024 131 16 41    2.45   448.2  15.60  6.27    13
2024 131 16 42    2.94   448.2  15.60  6.27    14
2024 131 16 43    2.66   448.2  15.60  6.27    15
2024 131 16 44    2.66 99999.9 999.99 99.99    16
2024 131 16 45    2.71 99999.9 999.99 99.99    17
2024 131 16 46    2.66 99999.9 999.99 99.99    18
2024 131 16 47    2.60 99999.9 999.99 99.99    19
2024 131 16 48    2.68   449.0  17.78  7.17    18
2024 131 16 49    3.79   449.0  17.78  7.17    16
2024 131 16 50    3.80   449.0  17.78  7.17    13
2024 131 16 51    3.61 99999.9 999.99 99.99    12
2024 131 16 52    3.03 99999.9 999.99 99.99    13
2024 131 16 53    2.51 99999.9 999.99 99.99    14
2024 131 16 54    3.16 99999.9 999.99 99.99    15
2024 131 16 55    3.28   447.5  17.40  6.97    16
2024 131 16 56    3.29   447.5  17.40  6.97    16
2024 131 16 57    3.34 99999.9 999.99 99.99    16
2024 131 16 58    3.49 99999.9 999.99 99.99    16
2024 131 16 59    3.71 99999.9 999.99 99.99    16
2024 131 17  0    3.70 99999.9 999.99 99.99    15
2024 131 17  1    3.69   447.4  14.88  5.96    13
2024 131 17  2    3.57   447.4  14.88  5.96    11
2024 131 17  3    3.57 99999.9 999.99 99.99    12
2024 131 17  4  -15.64 99999.9 999.99 99.99    11
2024 131 17  5  -14.58   713.7  48.55 49.46    10
2024 131 17  6   -5.06   708.4  46.70 46.87    28
2024 131 17  7  -10.39   449.7  19.69  7.96    63
2024 131 17  8  -12.35   462.7  20.70  8.86    64
2024 131 17  9   -7.53   706.7  40.02 39.97    66
2024 131 17 10  -10.49   689.6  44.25 42.09    77
2024 131 17 11   -7.84   679.4  46.78 43.19    84
2024 131 17 12   -4.29   449.9  18.24  7.38    82
2024 131 17 13    1.46   465.7  19.42  8.42    78
2024 131 17 14   -2.02   515.8  28.97 15.41    76
2024 131 17 15    0.98   697.1  53.01 51.52    88
2024 131 17 16   -0.18   689.1  56.27 53.44    84
2024 131 17 17   -1.27   584.0  38.29 26.12    74
2024 131 17 18   -2.94   447.7  15.54  6.23    76
2024 131 17 19   -3.02   440.9  10.30  4.00    71
2024 131 17 20   -6.49   440.9  10.30  4.00    69
2024 131 17 21   -8.22   597.7  32.54 23.25    70
2024 131 17 22  -10.49   587.1  32.17 22.18    70
2024 131 17 23   -6.18   689.3  38.54 36.62    65
2024 131 17 24   -2.08   445.4  19.24  7.63    62
2024 131 17 25    3.48   444.3  18.91  7.47    59
2024 131 17 26   -3.38   442.3  22.57  8.83    57
2024 131 17 27    1.59   443.9  20.40  8.04    57
2024 131 17 28   -2.54   450.2  16.89  6.85    53
2024 131 17 29  -21.92   655.9  44.01 37.87    50
2024 131 17 30  -14.91   573.8  25.32 16.67    45
2024 131 17 31   -5.16   646.6  29.33 24.53    44
2024 131 17 32   -3.85   500.5  18.62  9.33    42
2024 131 17 33  -28.02   444.7  14.65  5.79    36
2024 131 17 34  -29.46 99999.9 999.99 99.99    35
2024 131 17 35  -25.59 99999.9 999.99 99.99    32
2024 131 17 36  -25.99 99999.9 999.99 99.99    30
2024 131 17 37  -26.42 99999.9 999.99 99.99    32
2024 131 17 38  -26.61 99999.9 999.99 99.99    41
2024 131 17 39  -25.49 99999.9 999.99 99.99    54
2024 131 17 40  -24.12 99999.9 999.99 99.99    50
2024 131 17 41  -14.66 99999.9 999.99 99.99    46
2024 131 17 42  -18.21 99999.9 999.99 99.99    42
2024 131 17 43  -24.14 99999.9 999.99 99.99    36
2024 131 17 44  -29.98 99999.9 999.99 99.99    30
2024 131 17 45  -27.36 99999.9 999.99 99.99    33
2024 131 17 46  -24.27 99999.9 999.99 99.99    20
2024 131 17 47  -26.59 99999.9 999.99 99.99    22
2024 131 17 48  -25.19 99999.9 999.99 99.99    18
2024 131 17 49  -24.73 99999.9 999.99 99.99    18
2024 131 17 50  -24.32   689.1  34.00 32.29    15
2024 131 17 51   -6.75   690.8  36.17 34.52    10
2024 131 17 52    0.43   692.3  37.84 36.27    10
2024 131 17 53    6.05   698.4  32.15 31.36     2
2024 131 17 54   16.46   683.2  32.54 30.38    -7
2024 131 17 55    9.69   671.1  36.97 33.30    -5
2024 131 17 56    5.84   664.8  41.18 36.40    -7
2024 131 17 57    3.32 99999.9 999.99 99.99    -9
2024 131 17 58   -7.86 99999.9 999.99 99.99   -11
2024 131 17 59  -19.70   691.8  36.00 34.46   -12
2024 131 18  0  -18.70   691.8  35.95 34.41    -7
2024 131 18  1  -33.09   692.0  23.79 22.78    -3
2024 131 18  2  -35.14   700.0  23.32 22.85    -1
2024 131 18  3  -33.65   703.9  23.09 22.88     3
2024 131 18  4  -33.35   700.7  40.02 39.30    -3
2024 131 18  5  -35.10   703.6  38.55 38.17    -7
2024 131 18  6  -39.80   705.4  36.63 36.45   -13
2024 131 18  7  -40.42   709.7  35.53 35.79   -15
2024 131 18  8  -40.02   701.7  35.21 34.67   -24
2024 131 18  9  -38.05   707.1  32.80 32.80   -31
2024 131 18 10  -34.77   723.4  26.10 27.32   -30
2024 131 18 11  -34.10   705.9  16.42 16.36   -31
2024 131 18 12  -29.64   705.8  16.36 16.30   -36
2024 131 18 13  -27.38   711.3  16.68 16.88   -47
2024 131 18 14  -25.88   709.7  17.19 17.32   -50
2024 131 18 15  -24.10   701.7  19.19 18.90   -62
2024 131 18 16  -25.49   701.7  19.19 18.90   -67
2024 131 18 17  -30.88   696.7  16.67 16.18   -73
2024 131 18 18  -27.24   696.7  16.67 16.18   -79
2024 131 18 19  -25.35   696.7  16.67 16.18   -81
2024 131 18 20  -23.65   689.1  16.21 15.39   -82
2024 131 18 21  -26.11   689.1  16.21 15.39   -81
2024 131 18 22  -28.67 99999.9 999.99 99.99   -77
2024 131 18 23  -29.95 99999.9 999.99 99.99   -71
2024 131 18 24  -25.52   691.3  15.67 14.98   -68
2024 131 18 25  -16.86   691.3  15.67 14.98   -67
2024 131 18 26  -25.15   698.1  17.05 16.62   -65
2024 131 18 27  -19.77   698.5  16.82 16.41   -42
2024 131 18 28   -2.93   699.3  16.35 15.99   -30
2024 131 18 29   -9.80   707.0  49.21 49.20   -26
2024 131 18 30   -2.91   691.8  53.50 51.21   -28
2024 131 18 31   -3.11   691.6  59.59 57.01   -37
2024 131 18 32    0.44   702.5  60.44 59.66   -48
2024 131 18 33   -3.82   714.9  51.69 52.84   -65
2024 131 18 34   -9.13   716.5  49.64 50.97   -72
2024 131 18 35  -15.04   722.5  48.03 50.14   -76
2024 131 18 36  -12.20   722.5  48.03 50.14   -79
2024 131 18 37  -12.80   711.8  48.37 49.01   -81
2024 131 18 38  -13.62   711.8  48.37 49.01   -83
2024 131 18 39  -13.63   711.8  48.37 49.01   -86
2024 131 18 40 9999.99 99999.9 999.99 99.99   -86
2024 131 18 41 9999.99 99999.9 999.99 99.99   -83
2024 131 18 42  -10.63 99999.9 999.99 99.99   -84
2024 131 18 43 9999.99 99999.9 999.99 99.99   -83
2024 131 18 44 9999.99 99999.9 999.99 99.99   -82
2024 131 18 45  -13.53   704.6  51.94 51.57   -81
2024 131 18 46  -18.44   704.0  50.52 50.08   -79
2024 131 18 47  -17.50   703.4  48.95 48.44   -80
2024 131 18 48  -16.21 99999.9 999.99 99.99   -82
2024 131 18 49  -19.24 99999.9 999.99 99.99   -86
2024 131 18 50  -18.57 99999.9 999.99 99.99   -84
2024 131 18 51 9999.99 99999.9 999.99 99.99   -79
2024 131 18 52 9999.99 99999.9 999.99 99.99   -78
2024 131 18 53  -18.34   706.6  50.21 50.14   -82
2024 131 18 54  -22.99   715.1  50.84 52.00   -85
2024 131 18 55  -22.40   719.4  51.17 52.96   -88
2024 131 18 56  -18.97   676.3  41.66 38.11   -92
2024 131 18 57   -3.81   656.3  40.11 34.55   -97
2024 131 18 58    7.80   647.6  39.49 33.12  -112
2024 131 18 59    9.11   644.1  35.21 29.21  -129
2024 131 19  0    9.33   642.8  39.85 32.93  -137
2024 131 19  1   12.61   645.8  43.42 36.22  -144
2024 131 19  2   12.11   639.2  41.44 33.86  -149
2024 131 19  3   14.52   643.0  38.35 31.71  -151
2024 131 19  4   11.94   617.4  45.36 34.58  -159
2024 131 19  5   -1.35   614.0  46.73 35.23  -166
2024 131 19  6   -1.72 99999.9 999.99 99.99  -168
2024 131 19  7   -0.84   684.4  34.31 32.14  -169
2024 131 19  8   -0.10   684.4  34.31 32.14  -165
2024 131 19  9   -0.17 99999.9 999.99 99.99  -160
2024 131 19 10   -0.11   669.5  38.98 34.94  -156
2024 131 19 11   -0.20   669.5  38.98 34.94  -156
2024 131 19 12   -1.87 99999.9 999.99 99.99  -157
2024 131 19 13   -1.46 99999.9 999.99 99.99  -159
2024 131 19 14   -1.75 99999.9 999.99 99.99  -160
2024 131 19 15   -3.65   661.2  35.12 30.71  -164
2024 131 19 16   -3.43   661.2  35.12 30.71  -169
2024 131 19 17   -6.65 99999.9 999.99 99.99  -171
2024 131 19 18   -7.17   660.1  38.62 33.66  -172
2024 131 19 19   -0.44   660.1  38.62 33.66  -175
2024 131 19 20   -0.46   676.7  46.17 42.28  -178
2024 131 19 21   -9.38   695.5  52.30 50.60  -183
2024 131 19 22   -0.47   678.1  35.40 32.56  -182
2024 131 19 23   -3.04   702.9  47.22 46.66  -177
2024 131 19 24   -8.36   687.1  40.99 38.70  -172
2024 131 19 25   -8.48   690.4  53.66 51.15  -173
2024 131 19 26   -8.72   665.6  32.89 29.14  -171
2024 131 19 27  -10.10   662.3  30.02 26.34  -169
2024 131 19 28   -6.17 99999.9 999.99 99.99  -170
2024 131 19 29   -9.74   669.2  36.27 32.49  -172
2024 131 19 30  -14.28   679.6  42.16 38.94  -174
2024 131 19 31  -16.58   687.8  39.85 37.70  -175
2024 131 19 32  -10.21   692.5  49.75 47.72  -175
2024 131 19 33   -9.86   650.6  31.08 26.31  -177
2024 131 19 34  -10.25   662.0  33.67 29.51  -177
2024 131 19 35   -9.05   699.8  40.91 40.07  -179
2024 131 19 36   -5.65   670.4  32.57 29.28  -177
2024 131 19 37   -6.47   655.9  29.20 25.12  -174
